video_name,labels
07317,0
07318,0
07324,0
07329,0
07330,0
07338,0
07342,0
07347,0
07348,0
07375,0
07379,0
07393,0
07398,0
07402,0
07405,0
07409,0
07419,0
07422,0
07433,0
07437,0
07441,0
07443,0
07445,0
07451,0
07453,0
07457,0
07459,0
07470,0
07471,0
07473,0
07494,0
07497,0
07507,0
07517,0
07526,0
05015,4
05025,4
05096,4
05107,4
05116,4
05131,4
05175,4
05184,4
05236,4
05248,4
05289,4
05296,4
05302,4
05309,4
05313,4
05316,4
05317,4
05319,4
05320,4
05331,4
05353,4
05355,4
05391,4
05409,4
05416,4
05417,4
05419,4
05426,4
05428,4
05446,4
05449,4
05492,4
05497,4
05503,4
05507,4
05517,4
05554,4
05622,4
05626,4
05645,4
05646,4
05648,4
05652,4
05681,4
05697,4
05710,4
05712,4
05715,4
05721,4
05727,4
05737,4
05738,4
05740,4
05748,4
05756,4
05762,4
05772,4
05784,4
05786,4
05793,4
05799,4
05803,4
05806,4
05815,4
05823,4
05827,4
05848,4
05867,4
05868,4
05870,4
05901,4
05918,4
05919,4
05933,4
05950,4
06802,4
06844,4
06890,4
06912,4
06917,4
06942,4
06944,4
06949,4
06953,4
06956,4
06962,4
06966,4
06969,4
06974,4
06986,4
07015,4
07026,4
07061,4
07066,4
07071,4
07086,4
07099,4
07101,4
07102,4
07104,4
07107,4
07114,4
07136,4
07149,4
07198,4
07222,4
07227,4
07234,4
07236,4
07243,4
07260,4
07261,4
07265,4
07280,4
07282,4
07285,4
07293,4
07304,4
07305,4
07323,4
07328,4
07336,4
07346,4
07349,4
07352,4
07359,4
07382,4
07391,4
07081,5
07084,5
07090,5
07111,5
07112,5
07241,5
07345,5
07363,5
07372,5
07469,5
07539,5
07540,5
07543,5
07712,5
07768,5
07781,5
07827,5
07830,5
07863,5
07920,5
07986,5
08002,5
08005,5
08012,5
08021,5
08053,5
08069,5
08071,5
08123,5
08125,5
08142,5
08147,5
08159,5
08160,5
08167,5
08173,5
08174,5
08175,5
08179,5
08187,5
08189,5
08210,5
08212,5
08245,5
08246,5
08253,5
08278,5
08281,5
08306,5
08311,5
08318,5
08373,5
08377,5
08379,5
08409,5
08429,5
08493,5
08507,5
08510,5
08519,5
08539,5
08556,5
08558,5
08559,5
08587,5
08591,5
08622,5
08624,5
08631,5
08633,5
08642,5
08666,5
08670,5
08682,5
08697,5
08703,5
08765,5
08777,5
08780,5
08815,5
08838,5
08868,5
08876,5
08878,5
08883,5
08903,5
08946,5
08966,5
08985,5
08989,5
09012,5
09013,5
09029,5
09046,5
09143,5
09151,5
09162,5
09164,5
09183,5
09189,5
09205,5
09227,5
09246,5
09247,5
09264,5
09287,5
09291,5
09294,5
09308,5
09319,5
09320,5
09333,5
09334,5
09338,5
09342,5
09349,5
09385,5
09388,5
09399,5
09411,5
09412,5
09413,5
09433,5
09437,5
09447,5
01745,6
01746,6
01762,6
01763,6
01776,6
01798,6
01803,6
01809,6
01812,6
01818,6
01820,6
01823,6
01839,6
01862,6
01864,6
01866,6
01877,6
01878,6
01896,6
01899,6
01904,6
01906,6
01908,6
01927,6
01939,6
02002,6
02005,6
02007,6
02013,6
02014,6
02019,6
02020,6
02022,6
02023,6
02024,6
02026,6
02027,6
02030,6
02040,6
02042,6
02046,6
02059,6
02067,6
02082,6
02087,6
02102,6
02109,6
02111,6
02127,6
02133,6
02162,6
02166,6
02170,6
02172,6
02173,6
02183,6
02184,6
02186,6
02188,6
02189,6
02190,6
02191,6
02192,6
02196,6
02225,6
02227,6
02228,6
02230,6
02231,6
02234,6
02259,6
02260,6
02261,6
02265,6
02268,6
02270,6
02276,6
02279,6
02280,6
02285,6
02287,6
02291,6
02293,6
02297,6
02298,6
02299,6
02300,6
02301,6
02302,6
02303,6
02304,6
02311,6
02312,6
02321,6
02330,6
02331,6
02335,6
02346,6
02350,6
02363,6
02365,6
02367,6
02370,6
02371,6
02372,6
02392,6
02395,6
02396,6
02405,6
02407,6
02412,6
02422,6
02440,6
02449,6
02450,6
02455,6
02458,6
02459,6
02460,6
02481,6
02521,6
02522,6
02532,6
02538,6
02542,6
02546,6
02549,6
02556,6
02560,6
02566,6
02567,6
02568,6
02569,6
02573,6
02583,6
02584,6
02585,6
02586,6
02587,6
02598,6
02601,6
02604,6
02605,6
02613,6
02621,6
02622,6
02623,6
02624,6
02630,6
02631,6
02637,6
02647,6
02650,6
02651,6
02653,6
02656,6
02670,6
02682,6
02693,6
02694,6
02697,6
02699,6
02700,6
02705,6
02711,6
02739,6
02741,6
02742,6
02744,6
02748,6
02755,6
02760,6
02799,6
02801,6
02806,6
02808,6
02816,6
02821,6
02825,6
02849,6
02852,6
02856,6
02857,6
02864,6
02865,6
02866,6
02870,6
02886,6
02897,6
02900,6
02905,6
02906,6
02907,6
02911,6
02924,6
02943,6
02945,6
02946,6
02947,6
02951,6
02955,6
02956,6
02963,6
02964,6
02967,6
02977,6
02979,6
02984,6
02990,6
02992,6
02999,6
03007,6
03010,6
03020,6
03026,6
03027,6
03028,6
03033,6
03039,6
03041,6
03042,6
03085,6
03091,6
03100,6
03115,6
03122,6
03123,6
03132,6
03133,6
03150,6
03155,6
03156,6
03170,6
03187,6
03198,6
03200,6
03209,6
03224,6
03232,6
03234,6
03241,6
03255,6
03256,6
03257,6
03259,6
03284,6
03308,6
03310,6
03321,6
01199,8
01206,8
01215,8
01217,8
01219,8
01223,8
01225,8
01235,8
01240,8
01243,8
01244,8
01248,8
01249,8
01250,8
01251,8
01252,8
01253,8
01256,8
01259,8
01261,8
01264,8
01265,8
01267,8
01268,8
01269,8
01270,8
01272,8
01273,8
01278,8
01279,8
01288,8
01292,8
01293,8
01296,8
01305,8
01306,8
01308,8
01315,8
01316,8
01317,8
01323,8
01327,8
01328,8
01331,8
01346,8
01348,8
01352,8
01354,8
01358,8
01366,8
01371,8
01372,8
01376,8
01393,8
01396,8
01405,8
01410,8
01412,8
01414,8
01415,8
01420,8
01422,8
01428,8
01430,8
01431,8
01432,8
01433,8
01437,8
01438,8
01458,8
01459,8
01461,8
01465,8
01466,8
01467,8
01474,8
01488,8
01493,8
01494,8
01510,8
01514,8
01516,8
01526,8
01529,8
01530,8
01531,8
01532,8
01533,8
01536,8
01541,8
01542,8
01544,8
01545,8
01546,8
01547,8
01550,8
01552,8
01554,8
01555,8
01559,8
01572,8
01575,8
01606,8
01608,8
01616,8
01617,8
01622,8
01623,8
01625,8
01627,8
01628,8
01631,8
01632,8
01635,8
01636,8
01639,8
01640,8
01643,8
01644,8
01646,8
01649,8
01654,8
01655,8
01658,8
01659,8
01660,8
01663,8
01669,8
01674,8
01676,8
01684,8
01689,8
01698,8
01699,8
01701,8
01702,8
01705,8
01706,8
01708,8
01712,8
01714,8
01718,8
01719,8
01720,8
01721,8
01722,8
01723,8
01725,8
01726,8
01727,8
01730,8
01734,8
01739,8
01749,8
01752,8
01754,8
01755,8
01757,8
01758,8
01760,8
01769,8
01777,8
01779,8
01780,8
01781,8
01782,8
01783,8
01784,8
01787,8
01793,8
01794,8
01799,8
01801,8
01805,8
01806,8
01808,8
01810,8
01816,8
01817,8
01819,8
01821,8
01822,8
01824,8
01825,8
01831,8
01836,8
01841,8
01844,8
01845,8
01848,8
01850,8
01851,8
01854,8
01856,8
01861,8
01863,8
01870,8
01871,8
01872,8
01873,8
01874,8
01876,8
01880,8
01882,8
01886,8
01888,8
01892,8
01900,8
01901,8
01902,8
01905,8
01907,8
01909,8
01910,8
01911,8
01913,8
01915,8
01917,8
01918,8
01919,8
01922,8
01923,8
01925,8
01926,8
01929,8
01935,8
01936,8
01938,8
03670,9
03672,9
03683,9
03712,9
03727,9
03730,9
03804,9
03820,9
03826,9
03911,9
03922,9
03930,9
03931,9
03971,9
03972,9
03973,9
03979,9
03989,9
04005,9
04080,9
04095,9
04114,9
04127,9
04130,9
04153,9
04162,9
04229,9
04287,9
04291,9
04294,9
04296,9
04303,9
04318,9
04321,9
04323,9
04353,9
04354,9
04397,9
04416,9
04593,9
04633,9
04785,9
04820,9
04829,9
04830,9
04832,9
04834,9
04848,9
04865,9
05010,9
05024,9
05035,9
05093,9
05158,9
05188,9
05329,9
05427,9
05473,9
05505,9
05573,9
05599,9
05643,9
05651,9
05732,9
05734,9
05761,9
05775,9
05797,9
05841,9
05863,9
05875,9
05879,9
05882,9
05892,9
05899,9
05910,9
05916,9
05932,9
05934,9
05939,9
05947,9
06804,9
06817,9
06820,9
06821,9
06822,9
06825,9
06838,9
06839,9
06840,9
06850,9
06855,9
06856,9
06859,9
06870,9
06875,9
06876,9
06882,9
06896,9
06897,9
06899,9
06900,9
06909,9
06913,9
06914,9
06920,9
06921,9
06923,9
06927,9
06928,9
06929,9
06930,9
06936,9
06945,9
06946,9
06959,9
06965,9
06971,9
06978,9
06988,9
06991,9
06992,9
06995,9
06997,9
06999,9
07003,9
07006,9
07011,9
07013,9
07018,9
07019,9
07021,9
07025,9
07027,9
07029,9
07033,9
07034,9
07035,9
07036,9
07039,9
07040,9
07041,9
07042,9
07043,9
07046,9
07049,9
07050,9
07052,9
07053,9
07054,9
07057,9
07058,9
07059,9
07063,9
07070,9
07072,9
07073,9
07074,9
07075,9
07077,9
07079,9
07083,9
07085,9
07091,9
07093,9
07095,9
07100,9
07115,9
07120,9
07125,9
07126,9
07129,9
07131,9
07134,9
07138,9
07139,9
07141,9
07142,9
07143,9
07146,9
07147,9
07150,9
07151,9
07152,9
07153,9
07155,9
07156,9
07160,9
07161,9
07171,9
07175,9
07178,9
07181,9
07190,9
07191,9
07193,9
07195,9
07199,9
07200,9
07201,9
07203,9
07207,9
07211,9
07212,9
07213,9
07214,9
07217,9
07220,9
07224,9
07225,9
07240,9
07242,9
07245,9
07249,9
07255,9
07257,9
07264,9
07266,9
07267,9
07269,9
07270,9
07272,9
07273,9
07274,9
07275,9
07284,9
07292,9
07298,9
07300,9
07322,9
07327,9
07331,9
07333,9
07334,9
07341,9
07343,9
07344,9
07356,9
07358,9
07362,9
07365,9
07366,9
07370,9
07371,9
07373,9
07374,9
07378,9
07381,9
07397,9
07407,9
07411,9
07418,9
07425,9
07427,9
07439,9
07455,9
07463,9
07466,9
07474,9
07475,9
07476,9
07477,9
07479,9
07482,9
07483,9
07491,9
07492,9
07496,9
07498,9
07501,9
07505,9
07506,9
07509,9
07512,9
07514,9
07520,9
07524,9
07528,9
07530,9
07538,9
07544,9
07555,9
07558,9
07561,9
07565,9
07567,9
07570,9
07572,9
07585,9
07587,9
07592,9
07597,9
07598,9
07603,9
05109,10
05115,10
05128,10
05157,10
05166,10
05300,10
05303,10
05348,10
05377,10
05384,10
05423,10
05448,10
05466,10
05468,10
05483,10
05495,10
05498,10
05499,10
05500,10
05558,10
05569,10
05577,10
05579,10
05594,10
05620,10
05635,10
05675,10
05691,10
05693,10
05698,10
05704,10
05705,10
05708,10
05716,10
05720,10
05723,10
05729,10
05730,10
05769,10
05773,10
05781,10
05785,10
05787,10
05789,10
05790,10
05795,10
05804,10
05807,10
05808,10
05810,10
05814,10
05818,10
05822,10
05832,10
05839,10
05840,10
05878,10
05885,10
05886,10
05887,10
05891,10
05897,10
05908,10
05909,10
05915,10
05929,10
05935,10
05937,10
05942,10
06800,10
06803,10
06808,10
06809,10
06811,10
06812,10
06827,10
06834,10
06842,10
06845,10
06852,10
06854,10
06862,10
06864,10
06865,10
06867,10
06868,10
06869,10
06872,10
06889,10
06901,10
06910,10
06915,10
06922,10
06932,10
06935,10
06939,10
06940,10
06947,10
06950,10
06951,10
06952,10
06955,10
06957,10
06968,10
06970,10
06972,10
06981,10
06982,10
07007,10
07016,10
07017,10
07020,10
07044,10
07082,10
07092,10
07094,10
07097,10
07105,10
07108,10
07109,10
07113,10
07123,10
07128,10
07130,10
07132,10
07140,10
07148,10
07169,10
07172,10
07173,10
07177,10
07182,10
07183,10
07196,10
07204,10
07208,10
07215,10
07228,10
07229,10
07233,10
07239,10
07246,10
07247,10
07251,10
07252,10
07279,10
07286,10
07287,10
07290,10
07291,10
07294,10
07297,10
07299,10
07301,10
07303,10
07309,10
07311,10
07325,10
07339,10
07353,10
07354,10
07355,10
07357,10
07360,10
07364,10
07367,10
07368,10
07377,10
07383,10
07389,10
07392,10
07400,10
07412,10
07414,10
07416,10
07420,10
07423,10
07429,10
07435,10
07458,10
07464,10
07468,10
07480,10
07481,10
07484,10
07485,10
07488,10
07489,10
07495,10
07508,10
07510,10
07515,10
07518,10
07529,10
07532,10
07545,10
07546,10
07551,10
07578,10
07588,10
07590,10
07600,10
07601,10
07638,10
07645,10
07647,10
07664,10
07679,10
07680,10
07683,10
07686,10
07693,10
07700,10
07702,10
07719,10
01647,2
01693,2
01774,2
01847,2
01869,2
01914,2
02011,2
02078,2
02128,2
02158,2
02171,2
02193,2
02208,2
02368,2
02557,2
02565,2
02593,2
02625,2
02660,2
02676,2
02683,2
02707,2
02716,2
02764,2
02794,2
02831,2
02922,2
02986,2
02987,2
03031,2
03134,2
03173,2
03207,2
03317,2
03323,2
03449,2
03517,2
03537,2
03538,2
03572,2
03625,2
03634,2
03778,2
03822,2
03977,2
04013,2
04014,2
04034,1
04061,1
04063,1
04132,1
04145,1
04223,1
04242,1
04271,1
04273,1
04276,1
04309,1
04313,1
04379,1
04385,1
04569,1
04739,1
04769,1
04789,1
04825,1
04948,1
05009,1
05040,1
05092,1
05097,1
05102,1
05168,1
05169,1
05232,1
05272,1
05369,1
05408,1
05413,1
05429,1
05435,1
05454,1
05478,1
05485,1
05493,1
05494,1
05502,1
05556,1
05561,1
05570,1
05604,1
05607,1
05615,1
05628,1
05657,1
05659,1
05664,1
05713,1
05717,1
05757,1
05794,1
05850,1
05873,1
06828,1
06835,1
06843,1
06848,1
06879,1
06919,1
06925,1
06931,1
06934,1
06937,1
06943,1
06958,1
06967,1
06993,1
07004,1
07060,1
07064,1
07065,1
07067,1
07068,1
07078,1
07080,1
07098,1
07118,1
07121,1
07122,1
07162,1
07163,1
07165,1
07167,1
07170,1
07174,1
07179,1
07187,1
07209,1
07210,1
07219,1
07231,1
07250,1
07259,1
07262,1
07289,1
07295,1
07313,1
07319,1
07320,1
07326,1
07369,1
07380,1
07384,1
07385,1
07386,1
07387,1
07394,1
07395,1
07399,1
07403,1
07406,1
07417,1
07426,1
07431,1
07440,1
07448,1
07452,1
07456,1
07461,1
07486,1
07487,1
07490,1
07493,1
07499,1
07502,1
07511,1
07521,1
07535,1
07537,1
07547,1
07553,1
07559,1
07562,1
07580,1
07581,1
07595,1
07596,1
07602,1
07607,1
07610,1
07616,1
07640,1
07641,1
07655,1
07656,1
07659,1
07662,1
07674,1
07713,1
07723,1
07732,1
07736,1
07739,1
07749,1
07751,1
07753,1
07755,1
07766,1
07778,1
07779,1
07780,1
07784,1
07797,1
07798,1
07806,1
07816,1
07824,1
07826,1
07860,1
07864,1
07868,1
07869,1
07870,1
07895,1
07896,1
07904,1
07913,1
07914,1
07929,1
07936,1
02516,7
02544,7
02547,7
02578,7
02582,7
02595,7
02603,7
02649,7
02658,7
02675,7
02696,7
02753,7
02768,7
02778,7
02795,7
02805,7
02815,7
03029,7
03043,7
03099,7
03142,7
03202,7
03214,7
03225,7
03254,7
03383,7
03429,7
03445,7
03514,7
03564,7
03583,7
03608,7
03679,7
03797,7
03982,7
04007,7
04017,7
04026,7
04129,7
04224,7
04398,7
05108,7
05297,7
05324,7
05333,7
05386,7
05405,7
05434,7
05447,7
05458,7
05459,7
05486,7
05489,7
03343,3
03357,3
03365,3
03533,3
03589,3
03616,3
03821,3
03934,3
03983,3
04019,3
04028,3
04090,3
04097,3
04184,3
04364,3
05170,3
05287,3
05805,3
05876,3
06984,3
07031,3
07045,3
07221,3
07258,3
07263,3
07321,3
07332,3
07450,3
07504,3
07617,3
07666,3
07677,3
07696,3
07699,3
07701,3
07706,3
07720,3
07542,0
07548,0
07550,0
07554,0
07556,0
07560,0
07563,0
07564,0
07566,0
07568,0
07569,0
07571,0
07576,0
07579,0
07584,0
07591,0
07593,0
07611,0
07614,0
07615,0
07618,0
07619,0
07621,0
07626,0
07628,0
07632,0
07634,0
07636,0
07637,0
07639,0
07642,0
07643,0
07644,0
07648,0
07649,0
07652,0
07653,0
07660,0
07682,0
07688,0
07697,0
07705,0
07707,0
07714,0
07718,0
07722,0
07729,0
07733,0
07735,0
07746,0
07747,0
07748,0
07752,0
07757,0
07771,0
07774,0
07776,0
07777,0
07783,0
07792,0
07795,0
07800,0
07808,0
07815,0
07821,0
07823,0
07828,0
07831,0
07833,0
07834,0
07843,0
07844,0
07848,0
07852,0
07854,0
07856,0
07873,0
07876,0
07879,0
07880,0
07882,0
07891,0
07892,0
07894,0
07900,0
07905,0
07930,0
07931,0
07932,0
07933,0
07940,0
07947,0
07949,0
07960,0
07978,0
07983,0
07988,0
07989,0
07992,0
07997,0
07999,0
08000,0
08006,0
08007,0
08014,0
08024,0
08030,0
08041,0
08059,0
08063,0
08070,0
08077,0
08078,0
08079,0
08091,0
08094,0
08119,0
08121,0
08127,0
08128,0
08144,0
08146,0
08149,0
08156,0
08165,0
08195,0
08198,0
08206,0
08208,0
08214,0
08215,0
08226,0
08228,0
08230,0
08231,0
08232,0
08235,0
08237,0
08239,0
08258,0
08261,0
08275,0
08276,0
08283,0
08286,0
08291,0
08295,0
08300,0
08312,0
08325,0
08332,0
08339,0
08342,0
08344,0
08348,0
08357,0
08366,0
08372,0
08384,0
08385,0
08389,0
08391,0
08394,0
08395,0
08405,0
08407,0
08413,0
08421,0
08422,0
08424,0
08425,0
08427,0
08431,0
08444,0
08445,0
08449,0
08462,0
08471,0
08477,0
08483,0
08500,0
08515,0
08516,0
08523,0
08530,0
08535,0
08543,0
08545,0
08552,0
08554,0
08555,0
08560,0
08562,0
08577,0
08579,0
08580,0
08584,0
08600,0
08605,0
08627,0
08635,0
08637,0
08638,0
08641,0
08643,0
08651,0
08655,0
08662,0
08669,0
08673,0
08720,0
08721,0
08722,0
08726,0
08727,0
08728,0
08730,0
08733,0
08744,0
08750,0
08754,0
08759,0
08774,0
08775,0
08783,0
08800,0
08809,0
08813,0
08816,0
08827,0
08830,0
08833,0
08841,0
08860,0
08877,0
08895,0
08902,0
08905,0
08907,0
08930,0
08932,0
08934,0
08936,0
08945,0
08967,0
08968,0
08971,0
08979,0
08980,0
08982,0
08984,0
08991,0
08995,0
09001,0
09011,0
09017,0
09021,0
09022,0
09031,0
09032,0
09033,0
09035,0
09037,0
09039,0
09050,0
09052,0
09056,0
09060,0
09064,0
09068,0
09075,0
09078,0
09080,0
09083,0
09085,0
09095,0
09107,0
09109,0
07404,4
07413,4
07428,4
07430,4
07432,4
07436,4
07438,4
07442,4
07454,4
07460,4
07462,4
07467,4
07472,4
07478,4
07500,4
07513,4
07516,4
07519,4
07523,4
07525,4
07527,4
07536,4
07541,4
07549,4
07552,4
07557,4
07573,4
07577,4
07582,4
07583,4
07586,4
07589,4
07599,4
07612,4
07623,4
07630,4
07654,4
07657,4
07661,4
07668,4
07670,4
07689,4
07694,4
07695,4
07698,4
07704,4
07708,4
07724,4
07730,4
07734,4
07741,4
07743,4
07760,4
07762,4
07765,4
07767,4
07769,4
07788,4
07793,4
07819,4
07851,4
07887,4
07888,4
07889,4
07902,4
07906,4
07919,4
07928,4
07943,4
07945,4
07950,4
07954,4
07979,4
07980,4
07981,4
08004,4
08016,4
08029,4
08037,4
08047,4
08054,4
08055,4
08062,4
08064,4
08066,4
08076,4
08096,4
08102,4
08108,4
08118,4
08138,4
08139,4
08140,4
08151,4
08152,4
08162,4
08178,4
08194,4
08200,4
08201,4
08217,4
08218,4
08222,4
08233,4
08236,4
08240,4
08268,4
08270,4
08274,4
08293,4
08299,4
08301,4
08316,4
08320,4
08327,4
08330,4
08338,4
08382,4
08390,4
08397,4
08434,4
08436,4
08455,4
08457,4
08474,4
08481,4
08498,4
08501,4
09456,5
09457,5
09458,5
09460,5
09461,5
09467,5
09468,5
09469,5
09474,5
09483,5
09489,5
09492,5
09497,5
09498,5
09499,5
09501,5
09503,5
09508,5
09510,5
09518,5
09521,5
09524,5
09525,5
09528,5
09535,5
09539,5
09549,5
09551,5
09566,5
09567,5
09568,5
09570,5
09572,5
09573,5
09584,5
09586,5
09589,5
09591,5
09597,5
09600,5
09607,5
09608,5
09616,5
09618,5
09623,5
09629,5
09630,5
09635,5
09637,5
09639,5
09640,5
09644,5
09648,5
09649,5
09654,5
09662,5
09664,5
09669,5
09672,5
09674,5
09675,5
09680,5
09682,5
09684,5
09687,5
09688,5
09692,5
09697,5
09708,5
09711,5
09713,5
09715,5
09718,5
09725,5
09728,5
09729,5
09736,5
09739,5
09741,5
09742,5
09743,5
09744,5
09745,5
09746,5
09749,5
09753,5
09754,5
09757,5
09760,5
09765,5
09766,5
09773,5
09774,5
09775,5
09776,5
09777,5
09778,5
09779,5
09781,5
09784,5
09788,5
09790,5
09791,5
09792,5
09795,5
09796,5
09800,5
09801,5
09804,5
09812,5
09822,5
09823,5
09825,5
09826,5
09828,5
09833,5
09845,5
09854,5
09856,5
09858,5
09859,5
09865,5
09868,5
09876,5
09877,5
03326,6
03336,6
03337,6
03342,6
03344,6
03352,6
03353,6
03355,6
03356,6
03360,6
03367,6
03368,6
03370,6
03371,6
03372,6
03373,6
03375,6
03379,6
03381,6
03390,6
03392,6
03394,6
03397,6
03398,6
03399,6
03400,6
03404,6
03406,6
03407,6
03408,6
03411,6
03423,6
03425,6
03432,6
03436,6
03437,6
03440,6
03448,6
03462,6
03472,6
03491,6
03495,6
03497,6
03501,6
03506,6
03507,6
03509,6
03513,6
03515,6
03519,6
03523,6
03530,6
03536,6
03539,6
03540,6
03556,6
03563,6
03569,6
03570,6
03573,6
03574,6
03586,6
03590,6
03592,6
03593,6
03596,6
03597,6
03598,6
03613,6
03614,6
03633,6
03638,6
03641,6
03649,6
03654,6
03658,6
03661,6
03664,6
03665,6
03668,6
03674,6
03681,6
03687,6
03688,6
03691,6
03694,6
03696,6
03697,6
03698,6
03711,6
03721,6
03723,6
03726,6
03728,6
03740,6
03758,6
03760,6
03764,6
03765,6
03775,6
03777,6
03781,6
03783,6
03801,6
03809,6
03824,6
03827,6
03829,6
03832,6
03833,6
03834,6
03835,6
03836,6
03839,6
03841,6
03843,6
03845,6
03846,6
03847,6
03849,6
03855,6
03856,6
03860,6
03863,6
03891,6
03902,6
03907,6
03908,6
03910,6
03923,6
03925,6
03926,6
03928,6
03936,6
03937,6
03940,6
03948,6
03951,6
03957,6
03958,6
03959,6
03962,6
03963,6
03966,6
03967,6
03969,6
03980,6
03991,6
03992,6
03994,6
03995,6
04012,6
04018,6
04020,6
04021,6
04027,6
04032,6
04038,6
04042,6
04043,6
04062,6
04067,6
04075,6
04077,6
04082,6
04092,6
04093,6
04113,6
04115,6
04123,6
04125,6
04133,6
04138,6
04147,6
04148,6
04155,6
04166,6
04168,6
04170,6
04171,6
04175,6
04177,6
04178,6
04179,6
04183,6
04186,6
04216,6
04218,6
04226,6
04230,6
04231,6
04232,6
04241,6
04243,6
04270,6
04272,6
04281,6
04284,6
04285,6
04288,6
04304,6
04308,6
04311,6
04317,6
04320,6
04324,6
04326,6
04327,6
04328,6
04334,6
04335,6
04338,6
04339,6
04341,6
04342,6
04343,6
04346,6
04347,6
04352,6
04358,6
04359,6
04360,6
04363,6
04372,6
04373,6
04376,6
04378,6
04380,6
04382,6
04383,6
04388,6
04391,6
04392,6
04394,6
04395,6
04396,6
04400,6
04402,6
04403,6
04404,6
04405,6
04407,6
04408,6
04409,6
04410,6
04413,6
04415,6
04417,6
01946,8
01947,8
01948,8
01951,8
01952,8
01953,8
01955,8
01956,8
01957,8
01961,8
01962,8
01965,8
01969,8
01971,8
01973,8
01974,8
01998,8
01999,8
02001,8
02004,8
02009,8
02034,8
02035,8
02036,8
02038,8
02043,8
02049,8
02052,8
02053,8
02054,8
02061,8
02066,8
02069,8
02077,8
02091,8
02097,8
02117,8
02118,8
02132,8
02159,8
02161,8
02163,8
02165,8
02174,8
02175,8
02178,8
02181,8
02185,8
02194,8
02197,8
02198,8
02199,8
02200,8
02204,8
02205,8
02206,8
02207,8
02209,8
02226,8
02250,8
02251,8
02255,8
02257,8
02266,8
02289,8
02316,8
02323,8
02332,8
02336,8
02344,8
02347,8
02348,8
02349,8
02352,8
02355,8
02359,8
02360,8
02361,8
02362,8
02366,8
02374,8
02376,8
02380,8
02385,8
02388,8
02391,8
02401,8
02415,8
02419,8
02420,8
02423,8
02428,8
02429,8
02433,8
02434,8
02436,8
02438,8
02441,8
02442,8
02444,8
02448,8
02452,8
02453,8
02456,8
02461,8
02462,8
02463,8
02465,8
02467,8
02469,8
02470,8
02471,8
02474,8
02478,8
02479,8
02480,8
02482,8
02485,8
02486,8
02489,8
02490,8
02491,8
02493,8
02494,8
02496,8
02497,8
02498,8
02507,8
02509,8
02510,8
02515,8
02524,8
02531,8
02533,8
02534,8
02536,8
02540,8
02541,8
02627,8
02628,8
02659,8
02666,8
02685,8
02695,8
02727,8
02740,8
02746,8
02751,8
02758,8
02759,8
02767,8
02775,8
02776,8
02793,8
02807,8
02822,8
02823,8
02848,8
02858,8
02859,8
02872,8
02874,8
02877,8
02879,8
02880,8
02884,8
02896,8
02902,8
02910,8
02912,8
02914,8
02918,8
02926,8
02927,8
02933,8
02936,8
02938,8
02940,8
02941,8
02949,8
02950,8
